sector,cam_ccd,orbit,rms_date,ra,dec,suspected source type,notes,plot_file,lc_file,fcol,frow
104,cam4_ccd4,o2a,4196,23.309066239780844,-36.01358351302695,,,sector104/multiple/lc_outcatrms_day_4196_cam4_ccd4_cand90cam4_ccd4.jpg,lc/lc_outcatrms_day_4196_cam4_ccd4_cand90.txt,845.3758,1664.2283
104,cam1_ccd2,o2a,4197,293.6112779832258,-49.02508693972862,,,sector104/multiple/lc_outcatrms_day_4197_cam1_ccd2_cand47cam1_ccd2.jpg,lc/lc_outcatrms_day_4197_cam1_ccd2_cand47.txt,1274.3283,216.807
104,cam2_ccd3,o2a,4197,300.55436354554814,-54.420836614394666,,,sector104/multiple/lc_outcatrms_day_4197_cam2_ccd3_cand55cam2_ccd3.jpg,lc/lc_outcatrms_day_4197_cam2_ccd3_cand55.txt,1443.2973,895.3532
104,cam2_ccd4,o2a,4197,298.163364946648,-63.70087977496075,,,sector104/multiple/lc_outcatrms_day_4197_cam2_ccd4_cand65cam2_ccd4.jpg,lc/lc_outcatrms_day_4197_cam2_ccd4_cand65.txt,833.5098,1310.1707
104,cam3_ccd2,o2a,4197,345.1336333302937,-60.21353842294739,,,sector104/multiple/lc_outcatrms_day_4197_cam3_ccd2_cand67cam3_ccd2.jpg,lc/lc_outcatrms_day_4197_cam3_ccd2_cand67.txt,87.7663,851.8137
104,cam3_ccd4,o2a,4197,0.09230840587880618,-45.74969025122919,,,sector104/multiple/lc_outcatrms_day_4197_cam3_ccd4_cand54cam3_ccd4.jpg,lc/lc_outcatrms_day_4197_cam3_ccd4_cand54.txt,1523.3361,915.9611
104,cam1_ccd1,o2b,4198,272.73660449988563,-52.31111577502001,,,sector104/multiple/lc_outcatrms_day_4198_cam1_ccd1_cand65cam1_ccd1.jpg,lc/lc_outcatrms_day_4198_cam1_ccd1_cand65.txt,1640.1612,1770.8589
104,cam1_ccd3,o2b,4198,278.753884163572,-37.438932242351136,,,sector104/multiple/lc_outcatrms_day_4198_cam1_ccd3_cand51cam1_ccd3.jpg,lc/lc_outcatrms_day_4198_cam1_ccd3_cand51.txt,243.6271,1277.6141
104,cam2_ccd1,o2b,4198,314.12646806854514,-64.10797913264538,,,sector104/multiple/lc_outcatrms_day_4198_cam2_ccd1_cand68cam2_ccd1.jpg,lc/lc_outcatrms_day_4198_cam2_ccd1_cand68.txt,1582.8046,1724.3415
104,cam2_ccd4,o2b,4198,296.89346222626216,-68.24727827799055,,,sector104/multiple/lc_outcatrms_day_4198_cam2_ccd4_cand69cam2_ccd4.jpg,lc/lc_outcatrms_day_4198_cam2_ccd4_cand69.txt,1595.2437,1546.9636
104,cam2_ccd4,o2b,4199,276.70464633941305,-65.69915025880653,,,sector104/multiple/lc_outcatrms_day_4199_cam2_ccd4_cand72cam2_ccd4.jpg,lc/lc_outcatrms_day_4199_cam2_ccd4_cand72.txt,2060.0581,107.022
104,cam2_ccd4,o2b,4200,304.8946453316705,-66.16499163547746,,,sector104/multiple/lc_outcatrms_day_4200_cam2_ccd4_cand78cam2_ccd4.jpg,lc/lc_outcatrms_day_4200_cam2_ccd4_cand78.txt,1054.5459,1917.1458
104,cam3_ccd4,o2b,4200,10.174384267710831,-47.395725868949036,,,sector104/multiple/lc_outcatrms_day_4200_cam3_ccd4_cand65cam3_ccd4.jpg,lc/lc_outcatrms_day_4200_cam3_ccd4_cand65.txt,604.8192,70.0865
104,cam1_ccd2,o2b,4201,285.6594899510069,-42.54595094733488,,,sector104/multiple/lc_outcatrms_day_4201_cam1_ccd2_cand60cam1_ccd2.jpg,lc/lc_outcatrms_day_4201_cam1_ccd2_cand60.txt,1726.9782,1646.5874
104,cam4_ccd4,o2b,4201,29.188406479513997,-34.863886943419665,,,sector104/multiple/lc_outcatrms_day_4201_cam4_ccd4_cand106cam4_ccd4.jpg,lc/lc_outcatrms_day_4201_cam4_ccd4_cand106.txt,341.5418,985.9615
104,cam3_ccd1,o2b,4202,334.6710883154434,-53.43419222123307,,,sector104/multiple/lc_outcatrms_day_4202_cam3_ccd1_cand65cam3_ccd1.jpg,lc/lc_outcatrms_day_4202_cam3_ccd1_cand65.txt,858.5227,125.7139
104,cam1_ccd3,o2b,4203,276.7672958887569,-37.649329123198655,,,sector104/multiple/lc_outcatrms_day_4203_cam1_ccd3_cand63cam1_ccd3.jpg,lc/lc_outcatrms_day_4203_cam1_ccd3_cand63.txt,453.8001,1092.4222
104,cam3_ccd3,o2b,4203,21.835364753210634,-60.95525678039551,,,sector104/multiple/lc_outcatrms_day_4203_cam3_ccd3_cand104cam3_ccd3.jpg,lc/lc_outcatrms_day_4203_cam3_ccd3_cand104.txt,220.0505,842.6502
76,cam1_ccd1,,,203.57993800358074,48.0184010759246,,,sector76/multiple/outcatrms_cam1_ccd1_cand26_cleanedcam1_ccd1.jpg,lcGRB/outcatrms_cam1_ccd1_cand26.txt,1732.4821,1317.8082
76,cam1_ccd3,,,191.41146358630283,47.393931280109335,,,sector76/multiple/outcatrms_cam1_ccd3_cand19_cleanedcam1_ccd3.jpg,lcGRB/outcatrms_cam1_ccd3_cand19.txt,1482.5005,2003.9735
76,cam2_ccd2,,,234.04015920503707,67.96871965536644,,,sector76/multiple/outcatrms_cam2_ccd2_cand7_cleanedcam2_ccd2.jpg,lcGRB/outcatrms_cam2_ccd2_cand7.txt,511.7086,1225.3172
76,cam3_ccd2,,,274.1344212205411,63.07446810772722,,,sector76/multiple/outcatrms_cam3_ccd2_cand13_cleanedcam3_ccd2.jpg,lcGRB/outcatrms_cam3_ccd2_cand13.txt,549.1651,1557.5549
76,cam3_ccd2,,,278.16940250218636,64.72760531390175,,,sector76/multiple/outcatrms_cam3_ccd2_cand22_cleanedcam3_ccd2.jpg,lcGRB/outcatrms_cam3_ccd2_cand22.txt,201.8406,1783.6179
76,cam3_ccd2,,,258.23384054360554,59.341819576156084,,,sector76/multiple/outcatrms_cam3_ccd2_cand33_cleanedcam3_ccd2.jpg,lcGRB/outcatrms_cam3_ccd2_cand33.txt,1331.056,267.9432
76,cam3_ccd2,,,273.4517205726351,62.72721678255469,,,sector76/multiple/outcatrms_cam3_ccd2_cand4_cleanedcam3_ccd2.jpg,lcGRB/outcatrms_cam3_ccd2_cand4.txt,618.5494,1517.4949
76,cam3_ccd3,,,280.5349663004586,57.930438213274805,,,sector76/multiple/outcatrms_cam3_ccd3_cand56_cleanedcam3_ccd3.jpg,lcGRB/outcatrms_cam3_ccd3_cand56.txt,874.2197,1895.6062
76,cam3_ccd4,,,311.02525949455577,62.88054215221384,,,sector76/multiple/outcatrms_cam3_ccd4_cand0_cleanedcam3_ccd4.jpg,lcGRB/outcatrms_cam3_ccd4_cand0.txt,778.0354,113.3385
76,cam3_ccd4,,,298.15962026000966,64.20428497086513,,,sector76/multiple/outcatrms_cam3_ccd4_cand40_cleanedcam3_ccd4.jpg,lcGRB/outcatrms_cam3_ccd4_cand40.txt,308.5995,1049.9957
76,cam4_ccd1,,,319.6561157495377,53.72882937499434,,,sector76/multiple/outcatrms_cam4_ccd1_cand26_cleanedcam4_ccd1.jpg,lcGRB/outcatrms_cam4_ccd1_cand26.txt,1822.4679,1631.9236
76,cam4_ccd1,,,312.90249132773664,59.216140018003884,,,sector76/multiple/outcatrms_cam4_ccd1_cand38_cleanedcam4_ccd1.jpg,lcGRB/outcatrms_cam4_ccd1_cand38.txt,1688.1207,487.1732
76,cam4_ccd1,,,326.36110532554824,57.521012866155125,,,sector76/multiple/outcatrms_cam4_ccd1_cand41_cleanedcam4_ccd1.jpg,lcGRB/outcatrms_cam4_ccd1_cand41.txt,912.036,1472.537
76,cam4_ccd1,,,324.5687608474689,52.96560555799171,,,sector76/multiple/outcatrms_cam4_ccd1_cand9_cleanedcam4_ccd1.jpg,lcGRB/outcatrms_cam4_ccd1_cand9.txt,1494.8286,2030.9689
76,cam4_ccd2,,,297.6903673950184,52.4682892036481,,,sector76/multiple/outcatrms_cam4_ccd2_cand38_cleanedcam4_ccd2.jpg,lcGRB/outcatrms_cam4_ccd2_cand38.txt,1397.6715,85.9102
76,cam4_ccd2,,,299.7107920655396,51.52356036481336,,,sector76/multiple/outcatrms_cam4_ccd2_cand40_cleanedcam4_ccd2.jpg,lcGRB/outcatrms_cam4_ccd2_cand40.txt,1397.6459,373.1109
76,cam4_ccd2,,,300.8042962503633,50.98985729974849,,,sector76/multiple/outcatrms_cam4_ccd2_cand42_cleanedcam4_ccd2.jpg,lcGRB/outcatrms_cam4_ccd2_cand42.txt,1396.6882,530.3876
76,cam4_ccd3,,,323.40957616442324,44.784469049828054,,,sector76/multiple/outcatrms_cam4_ccd3_cand129_cleanedcam4_ccd3.jpg,lcGRB/outcatrms_cam4_ccd3_cand129.txt,1904.3687,1097.8245
76,cam4_ccd3,,,323.66065883160604,45.500420104246544,,,sector76/multiple/outcatrms_cam4_ccd3_cand197_cleanedcam4_ccd3.jpg,lcGRB/outcatrms_cam4_ccd3_cand197.txt,1999.9093,1181.6734
76,cam4_ccd3,,,323.6634662477339,45.53598071495655,,,sector76/multiple/outcatrms_cam4_ccd3_cand198_cleanedcam4_ccd3.jpg,lcGRB/outcatrms_cam4_ccd3_cand198.txt,2003.6841,1186.512
76,cam4_ccd3,,,323.66663780932134,44.506251198473706,,,sector76/multiple/outcatrms_cam4_ccd3_cand71_cleanedcam4_ccd3.jpg,lcGRB/outcatrms_cam4_ccd3_cand71.txt,1902.4142,1040.1133
76,cam4_ccd4,,,335.5437920721438,53.95130101130693,,,sector76/multiple/outcatrms_cam4_ccd4_cand255_cleanedcam4_ccd4.jpg,lcGRB/outcatrms_cam4_ccd4_cand255.txt,1718.0536,1760.4937
